,player_dist_walk,player_dmg,team_placement,player_dist_ride,player_survive_time,game_size,party_size,player_kills,player_survival_time
1990,321.2241,0,30,0.0,5.0,50,2,0,5.0
1991,431.264954,128,30,0.0,6.0,50,2,2,6.0
1992,1821.88354,333,2,3389.7666,32.0,50,2,1,32.0
1993,1471.514,163,2,3443.7097200000007,27.0,50,2,3,27.0
1994,1525.87219,133,16,2716.235,17.0,50,2,1,17.0
1995,2690.88354,235,16,2771.44653,17.0,50,2,1,17.0
1996,1115.31665,0,25,0.0,6.0,50,2,0,6.0
1997,907.28656,263,25,2136.96582,11.0,50,2,2,11.0
1998,248.791733,67,39,0.0,3.0,50,2,0,3.0
1999,258.339478,0,39,0.0,4.0,50,2,0,4.0
2000,441.904755,200,29,0.0,6.0,50,2,1,6.0
2001,376.669067,0,29,0.0,6.0,50,2,0,6.0
2002,335.4175,152,31,0.0,6.0,50,2,1,6.0
2003,231.898712,52,31,0.0,6.0,50,2,0,6.0
2004,2164.208,0,6,0.0,27.0,50,2,0,27.0
2005,2367.873,64,6,0.0,27.0,50,2,1,27.0
2006,858.1632689999999,49,25,282.7197,8.0,50,2,0,8.0
2007,844.0771,186,25,574.5,13.0,50,2,2,13.0
2008,3705.12183,66,3,0.0,25.0,50,2,0,25.0
2009,4006.71,431,3,0.0,32.0,50,2,4,32.0
2010,1810.37463,191,19,0.0,16.0,50,2,3,16.0
2011,1853.6842,74,19,225.012253,16.0,50,2,0,16.0
2012,2707.555,0,11,2701.15259,23.0,50,2,0,23.0
2013,1696.54248,122,11,3486.58179,23.0,50,2,0,23.0
2882,3021.12378,517,9,5947.7207,27.0,49,2,3,27.0
2883,2189.665,106,9,5803.85,26.0,49,2,1,26.0
2884,3281.543460000001,200,5,0.0,21.0,49,2,2,21.0
2885,4538.274,0,5,5949.32373,28.0,49,2,0,28.0
2886,2878.88965,3,7,3684.59473,27.0,49,2,0,27.0
2887,4243.8833,117,7,2466.04468,27.0,49,2,1,27.0
2888,1498.75537,409,17,6573.132,18.0,49,2,4,18.0
2889,71.34076,0,17,0.0,3.0,49,2,0,3.0
2890,155.1661,64,45,0.0,3.0,49,2,1,3.0
2891,164.2383,135,45,0.0,3.0,49,2,0,3.0
2892,507.6145,151,29,0.0,7.0,49,2,2,7.0
2893,40.4592857,0,29,0.0,2.0,49,2,0,2.0
2894,253.097748,78,42,0.0,3.0,49,2,1,3.0
