,player_dist_walk,player_dmg,team_placement,player_dist_ride,player_survive_time,game_size,party_size,player_kills,player_survival_time
2286,4859.844,820,3,0.0,30.0,95,1,6,30.0
2287,2120.5188,125,15,0.0,23.0,95,1,0,23.0
2288,289.3147,81,73,0.0,3.0,95,1,0,3.0
2289,1379.505,371,42,644.4974,11.0,95,1,3,11.0
2290,571.1578,120,43,1716.50317,11.0,95,1,1,11.0
2291,942.269531,0,49,0.0,9.0,95,1,0,9.0
2292,2403.10352,52,2,4887.3877,31.0,95,1,0,31.0
2293,1919.937,102,18,1919.3551,20.0,95,1,1,20.0
2294,2091.99316,100,8,0.0,26.0,95,1,1,26.0
2295,1201.15771,60,30,1675.91638,16.0,95,1,0,16.0
2296,413.871216,0,72,0.0,3.0,95,1,0,3.0
2297,266.149261,96,58,0.0,5.0,95,1,1,5.0
2298,226.715469,134,70,0.0,4.0,95,1,1,4.0
2299,1752.4223600000007,152,40,0.0,12.0,95,1,1,12.0
2300,146.4393,116,57,0.0,6.0,95,1,0,6.0
2301,2787.61157,2,17,2160.92,22.0,95,1,0,22.0
2302,55.73721999999999,0,92,0.0,1.0,95,1,0,1.0
2303,1477.03625,161,45,0.0,10.0,95,1,1,10.0
2304,1570.6355,382,9,7129.56738,25.0,95,1,3,25.0
2305,112.852921,0,85,0.0,2.0,95,1,0,2.0
2306,3279.14966,100,26,0.0,16.0,95,1,1,16.0
2307,197.745,20,47,0.0,5.0,63,1,0,5.0
2308,856.3894650000002,1,28,761.7078,13.0,63,1,0,13.0
2309,1741.98889,205,23,3053.30444,17.0,63,1,1,17.0
2310,9.943279,19,60,0.0,1.0,63,1,0,1.0
2311,2074.61743,199,35,0.0,11.0,63,1,2,11.0
2312,726.391663,199,39,0.0,9.0,63,1,2,9.0
2313,693.545,0,37,2852.16626,10.0,63,1,0,10.0
2314,3790.834,109,10,0.0,25.0,63,1,2,25.0
2315,119.204552,0,48,0.0,4.0,63,1,0,4.0
2316,202.785782,0,50,0.0,3.0,63,1,0,3.0
2317,1121.70044,0,32,591.3711,12.0,63,1,0,12.0
2319,3424.74634,115,11,0.0,25.0,63,1,0,25.0
2320,2988.89063,109,16,3886.95459,23.0,63,1,1,23.0
2321,20.342165,20,56,0.0,2.0,63,1,0,2.0
2322,400.743042,0,45,0.0,5.0,63,1,0,5.0
2323,1159.58984,216,20,5511.425,19.0,63,1,2,19.0
2324,4160.031,328,4,1051.51941,30.0,63,1,4,30.0
2325,8.325883000000001,72,62,0.0,1.0,63,1,0,1.0
2326,693.82196,69,34,0.0,11.0,63,1,0,11.0
2327,1439.845,28,36,0.0,11.0,63,1,0,11.0
2328,3635.933,98,6,1090.92627,27.0,63,1,1,27.0
2329,3567.34375,1370,1,1145.05151,31.0,63,1,12,31.0
2330,1168.2002,11,29,3591.5134299999995,13.0,63,1,0,13.0
2331,122.659081,86,53,0.0,2.0,63,1,0,2.0
2332,3233.7,284,5,5444.7530000000015,28.0,63,1,2,28.0
2333,826.6867,100,33,3120.669000000001,11.0,63,1,1,11.0
2334,2229.18262,28,15,6002.19873,24.0,63,1,0,24.0
2335,2051.876,262,26,0.0,14.0,63,1,3,14.0
2336,508.047974,0,44,0.0,6.0,63,1,0,6.0
2337,1299.01917,0,40,0.0,9.0,63,1,0,9.0
2338,1255.16479,259,31,0.0,13.0,63,1,2,13.0
2339,2043.53833,100,24,1282.37659,16.0,63,1,1,16.0
2340,818.4489,201,25,2213.76514,14.0,63,1,1,14.0
2341,1649.17029,100,22,2807.76758,18.0,63,1,1,18.0
2342,744.8709,100,43,0.0,6.0,63,1,1,6.0
2343,108.291992,0,55,0.0,2.0,63,1,0,2.0
2344,4091.21655,203,14,3722.0293,24.0,63,1,2,24.0
2345,255.592773,45,49,0.0,3.0,63,1,0,3.0
2346,1928.73816,108,30,1969.77246,13.0,63,1,1,13.0
2347,854.1977539999998,90,21,6955.28369,18.0,63,1,0,18.0
2348,5484.18457,114,7,1149.7074,27.0,63,1,1,27.0
2349,456.636841,0,42,0.0,22.0,63,1,0,22.0
2350,26.0690918,100,57,0.0,1.0,63,1,1,1.0
2351,3189.863,0,8,2331.08569,26.0,63,1,0,26.0
2352,3679.975,102,13,2243.79077,24.0,63,1,1,24.0
