,player_dist_walk,player_dmg,team_placement,player_dist_ride,player_survive_time,game_size,party_size,player_kills,player_survival_time
319,2822.98462,1116,1,6717.846,29.0,24,4,9,29.0
320,2578.48535,1059,1,5149.789000000002,29.0,24,4,9,29.0
321,1955.2674600000007,201,1,4.18951654,29.0,24,4,0,29.0
322,2610.36841,54,10,0.0,15.0,24,4,0,15.0
323,3058.31,178,10,0.0,15.0,24,4,2,15.0
324,9.204958,0,10,0.0,2.0,24,4,0,2.0
325,2932.24585,71,10,0.0,15.0,24,4,2,15.0
326,5.048468,37,24,0.0,1.0,24,4,0,1.0
327,97.5634155,122,24,0.0,2.0,24,4,1,2.0
328,12.9169436,9,24,0.0,1.0,24,4,0,1.0
329,2151.378,430,7,3212.7793,22.0,24,4,3,22.0
330,777.455933,0,7,0.0,9.0,24,4,0,9.0
331,1507.27979,33,7,3963.4187,22.0,24,4,1,22.0
332,864.5304570000002,95,7,0.0,9.0,24,4,0,9.0
333,650.5643,519,15,0.0,5.0,24,4,6,5.0
334,723.8412480000002,316,15,0.0,8.0,24,4,2,8.0
335,45.2031631,0,15,0.0,2.0,24,4,0,2.0
336,597.373962,125,15,0.0,7.0,24,4,1,7.0
337,172.49539199999995,128,18,0.0,3.0,24,4,1,3.0
338,41.3232727,48,18,0.0,1.0,24,4,0,1.0
339,53.96466450000001,0,18,0.0,2.0,24,4,0,2.0
340,55.29986,0,16,0.0,6.0,24,4,0,6.0
341,94.96756,58,16,0.0,3.0,24,4,0,3.0
342,214.650482,165,16,0.0,7.0,24,4,2,7.0
343,165.60144,0,16,0.0,4.0,24,4,0,4.0
344,2829.28687,20,3,0.0,26.0,24,4,0,26.0
345,778.238647,0,3,0.0,15.0,24,4,0,15.0
346,2904.86743,135,3,0.0,28.0,24,4,1,28.0
347,4312.90771,104,3,0.0,28.0,24,4,1,28.0
348,431.852539,0,13,0.0,8.0,24,4,0,8.0
349,781.7394,197,13,0.0,9.0,24,4,2,9.0
350,268.5225,52,13,0.0,5.0,24,4,0,5.0
351,47.08241,0,13,0.0,3.0,24,4,0,3.0
352,29.7570744,0,17,0.0,2.0,24,4,0,2.0
353,568.4983,0,17,0.0,4.0,24,4,0,4.0
354,431.36087,0,17,0.0,4.0,24,4,0,4.0
355,615.3822,58,17,0.0,5.0,24,4,0,5.0
356,2881.92822,39,8,1032.57263,20.0,24,4,0,20.0
357,2664.7966300000007,72,8,1382.12219,20.0,24,4,0,20.0
358,2895.9724100000008,390,8,1122.50818,21.0,24,4,0,21.0
359,2841.56,22,8,2316.31665,21.0,24,4,0,21.0
360,11.5137072,0,22,0.0,2.0,24,4,0,2.0
361,31.9973984,175,22,0.0,2.0,24,4,1,2.0
362,61.8856,0,22,0.0,1.0,24,4,0,1.0
363,889.9777,179,12,3218.72583,6.0,24,4,1,6.0
364,358.734283,7,12,4963.553,8.0,24,4,0,8.0
365,202.049164,11,12,3992.932,7.0,24,4,0,7.0
366,1209.201,1,12,1944.87683,12.0,24,4,0,12.0
367,218.8409,88,11,0.0,3.0,24,4,0,3.0
368,1721.0043899999996,0,11,240.899475,14.0,24,4,0,14.0
369,1654.97412,0,11,238.861755,14.0,24,4,0,14.0
370,467.710541,8,11,2646.44,6.0,24,4,0,6.0
371,619.3042,10,10,1402.75073,17.0,24,4,0,17.0
372,729.4772,0,10,1323.2720000000004,8.0,24,4,0,8.0
373,609.2179570000002,53,10,1434.94128,8.0,24,4,0,8.0
374,500.1385,0,10,1230.02966,8.0,24,4,0,8.0
375,225.305954,175,14,0.0,3.0,24,4,1,3.0
376,410.236938,224,14,0.0,9.0,24,4,2,9.0
377,536.412842,100,14,0.0,9.0,24,4,0,9.0
378,383.686646,56,14,0.0,7.0,24,4,1,7.0
379,86.74006999999997,100,22,0.0,2.0,24,4,1,2.0
380,17.838468600000006,0,22,0.0,1.0,24,4,0,1.0
381,87.05555,45,22,0.0,2.0,24,4,0,2.0
382,671.3899,0,4,0.0,6.0,24,4,0,6.0
383,1799.90027,344,4,4967.749,28.0,24,4,3,28.0
384,1971.46838,142,4,5194.445,28.0,24,4,1,28.0
385,1619.87219,168,4,6234.761,28.0,24,4,1,28.0
